This file contains the downward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down[0]   F_down[1]   F_down[2]   F_down[3]   F_down[4]   F_down[5]   F_down[6]   F_down[7]   F_down[8]   F_down[9]   F_down[10]   F_down[11]   F_down[12]   F_down[13]   F_down[14]   F_down[15]   F_down[16]   F_down[17]   F_down[18]   F_down[19]   F_down[20]   F_down[21]   F_down[22]   F_down[23]   F_down[24]   F_down[25]   F_down[26]   F_down[27]   F_down[28]   F_down[29]   F_down[30]   F_down[31]   F_down[32]   F_down[33]   F_down[34]   F_down[35]   F_down[36]   F_down[37]   F_down[38]   F_down[39]   F_down[40]   F_down[41]   F_down[42]   F_down[43]   F_down[44]   F_down[45]   F_down[46]   F_down[47]   F_down[48]   F_down[49]   F_down[50]   F_down[51]   F_down[52]   F_down[53]   F_down[54]   F_down[55]   F_down[56]   F_down[57]   F_down[58]   F_down[59]   F_down[60]   F_down[61]   F_down[62]   F_down[63]   F_down[64]   F_down[65]   F_down[66]   F_down[67]   F_down[68]   F_down[69]   F_down[70]   F_down[71]   F_down[72]   F_down[73]   F_down[74]   F_down[75]   F_down[76]   F_down[77]   F_down[78]   F_down[79]   F_down[80]   F_down[81]   F_down[82]   F_down[83]   F_down[84]   F_down[85]   F_down[86]   F_down[87]   F_down[88]   F_down[89]   F_down[90]   F_down[91]   F_down[92]   F_down[93]   F_down[94]   F_down[95]   F_down[96]   
52      133.962772        122.775586           24.6174943         5.20151596e+05  4.97542853e+05  4.75848950e+05  4.55032688e+05  4.35059876e+05  4.15895618e+05  3.97507225e+05  3.79861676e+05  3.62922126e+05  3.46637549e+05  3.30944519e+05  3.15761469e+05  3.01000064e+05  2.86570350e+05  2.72365902e+05  2.58247235e+05  2.43998097e+05  2.29329515e+05  2.13956757e+05  1.97736529e+05  1.80791404e+05  1.63513886e+05  1.45954662e+05  1.28551676e+05  1.11776812e+05  9.60467556e+04  8.16608218e+04  6.87946996e+04  5.75015526e+04  4.77455583e+04  3.94269654e+04  3.24093754e+04  2.65418904e+04  2.16699196e+04  1.76484941e+04  1.43440248e+04  1.16392364e+04  9.43187437e+03  7.63489972e+03  6.17501759e+03  4.99064261e+03  4.03121885e+03  3.25471834e+03  2.62682425e+03  2.11943927e+03  1.70962772e+03  1.37881743e+03  1.11181980e+03  8.96420491e+02  7.22670699e+02  5.82548838e+02  4.69566152e+02  3.78470562e+02  3.05040503e+02  2.45842445e+02  1.98128301e+02  1.59668866e+02  1.28671387e+02  1.03690062e+02  8.35557032e+01  6.73308036e+01  5.42538708e+01  4.37157717e+01  3.52231361e+01  2.83790913e+01  2.28639992e+01  1.84193108e+01  1.48378528e+01  1.19514681e+01  9.62555830e+00  7.75118613e+00  6.24070309e+00  5.02355981e+00  4.04265629e+00  3.25227173e+00  2.61529190e+00  2.10200089e+00  1.68836577e+00  1.35503230e+00  1.08643616e+00  8.69973789e-01  6.95553088e-01  5.54987404e-01  4.41716320e-01  3.50438029e-01  2.76879805e-01  2.17608133e-01  1.69840388e-01  1.31349933e-01  1.00330796e-01  7.53346935e-02  5.51920583e-02  3.89596511e-02  2.58800485e-02  1.53389697e-02  6.84508383e-03  0.00000000e+00  
53      160.823388        147.39308            29.5535002         2.53742378e+05  2.42850789e+05  2.32399350e+05  2.22370140e+05  2.12746684e+05  2.03512172e+05  1.94650852e+05  1.86146809e+05  1.77982287e+05  1.70132690e+05  1.62567434e+05  1.55247181e+05  1.48129302e+05  1.41170350e+05  1.34318774e+05  1.27506469e+05  1.20626616e+05  1.13534254e+05  1.06083101e+05  9.81936111e+04  8.99166269e+04  8.14385561e+04  7.27871459e+04  6.41824450e+04  5.58638139e+04  4.80443416e+04  4.08788447e+04  3.44599824e+04  2.88184477e+04  2.39395772e+04  1.97759056e+04  1.62609292e+04  1.33203204e+04  1.08774893e+04  8.86035831e+03  7.20233933e+03  5.84487020e+03  4.73682458e+03  3.83463545e+03  3.10159020e+03  2.50682135e+03  2.02497641e+03  1.63497246e+03  1.31958958e+03  1.06472528e+03  8.58865553e+02  6.92685461e+02  5.58558022e+02  4.50349177e+02  3.63062194e+02  2.92668070e+02  2.35907507e+02  1.90142269e+02  1.53251720e+02  1.23511030e+02  9.95396768e+01  8.02177782e+01  6.46446992e+01  5.20940949e+01  4.19785860e+01  3.38271792e+01  2.72573063e+01  2.19629435e+01  1.76962224e+01  1.42577553e+01  1.14869561e+01  9.25393007e+00  7.45459348e+00  6.00446345e+00  4.83591783e+00  3.89422636e+00  3.13535396e+00  2.52385646e+00  2.03104672e+00  1.63395437e+00  1.31393317e+00  1.05605373e+00  8.48241793e-01  6.80773729e-01  5.45829961e-01  4.37078382e-01  3.49448710e-01  2.78827937e-01  2.21920082e-01  1.76061496e-01  1.39105544e-01  1.09327214e-01  8.53285044e-02  6.59907425e-02  5.04066013e-02  3.78484575e-02  2.77287154e-02  1.95734877e-02  1.30022420e-02  7.70636098e-03  3.43899806e-03  0.00000000e+00  
54      193.069773        176.94658            35.4792151         1.23504269e+05  1.18258346e+05  1.13224232e+05  1.08393294e+05  1.03757597e+05  9.93090422e+04  9.50400425e+04  9.09429309e+04  8.70091516e+04  8.32268536e+04  7.95812975e+04  7.60535194e+04  7.26229640e+04  6.92686649e+04  6.59656888e+04  6.26808755e+04  5.93617062e+04  5.59360084e+04  5.23295593e+04  4.84996681e+04  4.44673590e+04  4.03212129e+04  3.60759293e+04  3.18412001e+04  2.77372640e+04  2.38718589e+04  2.03239555e+04  1.71415195e+04  1.43414584e+04  1.19178050e+04  9.84796145e+03  8.09958447e+03  6.63621207e+03  5.42008979e+03  4.41558300e+03  3.58970211e+03  2.91339065e+03  2.36125502e+03  1.91163658e+03  1.54627396e+03  1.24980511e+03  1.00960730e+03  8.15180758e+02  6.57947421e+02  5.30880771e+02  4.28243088e+02  3.45386913e+02  2.78510668e+02  2.24556660e+02  1.81033951e+02  1.45933944e+02  1.17631693e+02  9.48118365e+01  7.64170541e+01  6.15873493e+01  4.96343885e+01  3.99997827e+01  3.22344577e+01  2.59762405e+01  2.09322486e+01  1.68676309e+01  1.35916262e+01  1.09516407e+01  8.82407788e+00  7.10951580e+00  5.72787988e+00  4.61439974e+00  3.71717513e+00  2.99407930e+00  2.41139321e+00  1.94182616e+00  1.56342034e+00  1.25850181e+00  1.01276603e+00  8.14758953e-01  6.55182818e-01  5.26593195e-01  4.22969357e-01  3.39462682e-01  2.72173999e-01  2.17945843e-01  1.74249968e-01  1.39035451e-01  1.10658777e-01  8.77917390e-02  6.93639320e-02  5.45151920e-02  4.25484160e-02  3.29057867e-02  2.51348721e-02  1.88728483e-02  1.38267151e-02  9.76017224e-03  6.48347004e-03  3.84271886e-03  1.71483048e-03  0.00000000e+00  
55      231.781818        212.425795           42.5930837         6.00019092e+04  5.74755571e+04  5.50511447e+04  5.27245148e+04  5.04918460e+04  4.83492383e+04  4.62930369e+04  4.43195490e+04  4.24246534e+04  4.06026413e+04  3.88464111e+04  3.71468251e+04  3.54939761e+04  3.38777531e+04  3.22861099e+04  3.07029358e+04  2.91025071e+04  2.74491067e+04  2.57054432e+04  2.38491472e+04  2.18888962e+04  1.98668239e+04  1.77905448e+04  1.57143934e+04  1.36983024e+04  1.17962538e+04  1.00480929e+04  8.47829745e+03  7.09589093e+03  5.89845734e+03  4.87522908e+03  4.01050751e+03  3.28646514e+03  2.68456770e+03  2.18727893e+03  1.77833615e+03  1.44339798e+03  1.16992020e+03  9.47195596e+02  7.66192295e+02  6.19309086e+02  5.00298006e+02  4.03960757e+02  3.26049601e+02  2.63084525e+02  2.12223451e+02  1.71164097e+02  1.38023072e+02  1.11285420e+02  8.97169189e+01  7.23223046e+01  5.82963822e+01  4.69873418e+01  3.78712348e+01  3.05218864e+01  2.45981866e+01  1.98234162e+01  1.59750271e+01  1.28735349e+01  1.03737943e+01  8.35941768e+00  6.73586700e+00  5.42751953e+00  4.37312250e+00  3.52340379e+00  2.83867947e+00  2.28685020e+00  1.84219489e+00  1.48383591e+00  1.19506255e+00  9.62349835e-01  7.74815692e-01  6.23701096e-01  5.01916881e-01  4.03786525e-01  3.24702165e-01  2.60974415e-01  2.09619462e-01  1.68234377e-01  1.34886769e-01  1.08011826e-01  8.63565780e-02  6.89046082e-02  5.48414068e-02  4.35087264e-02  3.43760856e-02  2.70171955e-02  2.10865784e-02  1.63077858e-02  1.24565965e-02  9.35319884e-03  6.85238463e-03  4.83704581e-03  3.21314428e-03  1.90441385e-03  8.49853198e-04  0.00000000e+00  
56      278.25594         255.018879           51.1333401         2.91058696e+04  2.78893387e+04  2.67218716e+04  2.56014677e+04  2.45262876e+04  2.34944534e+04  2.25042056e+04  2.15537657e+04  2.06411489e+04  1.97636058e+04  1.89177156e+04  1.80990764e+04  1.73029148e+04  1.65243571e+04  1.57575881e+04  1.49947939e+04  1.42234136e+04  1.34258575e+04  1.25835356e+04  1.16849319e+04  1.07336250e+04  9.74967845e+03  8.73697376e+03  7.72228763e+03  6.73530744e+03  5.80288552e+03  4.94495283e+03  4.17386254e+03  3.49432303e+03  2.90536072e+03  2.40183989e+03  1.97615266e+03  1.61960613e+03  1.32313219e+03  1.07813370e+03  8.76626465e+02  7.11562430e+02  5.76772394e+02  4.66987351e+02  3.77761048e+02  3.05350182e+02  2.46676988e+02  1.99180308e+02  1.60766969e+02  1.29721880e+02  1.04644199e+02  8.43990516e+01  6.80579855e+01  5.48741367e+01  4.42390116e+01  3.56619140e+01  2.87458448e+01  2.31694232e+01  1.86743078e+01  1.50503633e+01  1.21293955e+01  9.77495886e+00  7.87731733e+00  6.34796888e+00  5.11534340e+00  4.12205079e+00  3.32147462e+00  2.67632551e+00  2.15639971e+00  1.73740116e+00  1.39976167e+00  1.12765305e+00  9.08392188e-01  7.31684273e-01  5.89289219e-01  4.74537852e-01  3.82064167e-01  3.07549069e-01  2.47496877e-01  1.99108475e-01  1.60111716e-01  1.28687353e-01  1.03364056e-01  8.29569339e-02  6.65131184e-02  5.32609938e-02  4.25827183e-02  3.39770934e-02  2.70424816e-02  2.14542989e-02  1.69509631e-02  1.33222697e-02  1.03978626e-02  8.04142385e-03  6.14238953e-03  4.61209372e-03  3.37893384e-03  2.38516351e-03  1.58441222e-03  9.39072856e-04  4.19065462e-04  0.00000000e+00  
57      334.048498        306.152219           61.3859869         1.41007063e+04  1.35149664e+04  1.29528323e+04  1.24133452e+04  1.18956222e+04  1.13987609e+04  1.09219149e+04  1.04642287e+04  1.00247467e+04  9.60214519e+03  9.19477677e+03  8.80052136e+03  8.41707962e+03  8.04210328e+03  7.67278663e+03  7.30534512e+03  6.93366046e+03  6.54910462e+03  6.14246855e+03  5.70790252e+03  5.24688243e+03  4.76897374e+03  4.27613162e+03  3.78149742e+03  3.29970243e+03  2.84402602e+03  2.42436888e+03  2.04691077e+03  1.71406776e+03  1.42544930e+03  1.17860332e+03  9.69847438e+02  7.94952257e+02  6.49493416e+02  5.29269277e+02  4.30373159e+02  3.49353541e+02  2.83187534e+02  2.29292022e+02  1.85486571e+02  1.49934924e+02  1.21126946e+02  9.78057935e+01  7.89441370e+01  6.37001154e+01  5.13860597e+01  4.14448219e+01  3.34205708e+01  2.69466104e+01  2.17241705e+01  1.75123136e+01  1.41161038e+01  1.13777321e+01  9.17034290e+00  7.39074991e+00  5.95636164e+00  4.80017581e+00  3.86830575e+00  3.11729164e+00  2.51198819e+00  2.02421325e+00  1.63107512e+00  1.31426228e+00  1.05894265e+00  8.53185256e-01  6.87380763e-01  5.53756462e-01  4.46084087e-01  3.59308160e-01  2.89382238e-01  2.33031298e-01  1.87620252e-01  1.51028126e-01  1.21538298e-01  9.77762044e-02  7.86260656e-02  6.31945029e-02  5.07589912e-02  4.07376655e-02  3.26626009e-02  2.61548793e-02  2.09110979e-02  1.66851332e-02  1.32797530e-02  1.05355638e-02  8.32411043e-03  6.54216774e-03  5.10607896e-03  3.94890247e-03  3.01634358e-03  2.26486113e-03  1.65929324e-03  1.17128238e-03  7.78057400e-04  4.61150561e-04  2.05790501e-04  0.00000000e+00  
58      401.027914        367.538206           73.6943719         6.82384376e+03  6.54190483e+03  6.27129983e+03  6.01157645e+03  5.76231627e+03  5.52308946e+03  5.29349168e+03  5.07311302e+03  4.86149480e+03  4.65800040e+03  4.46183713e+03  4.27198429e+03  4.08733470e+03  3.90675720e+03  3.72889885e+03  3.55192868e+03  3.37287259e+03  3.18751219e+03  2.99130862e+03  2.78132109e+03  2.55815887e+03  2.32638774e+03  2.08698364e+03  1.84637433e+03  1.61174117e+03  1.38962014e+03  1.18490197e+03  1.00065653e+03  8.38107966e+02  6.97100311e+02  5.76461637e+02  4.74411341e+02  3.88895414e+02  3.17760120e+02  2.58957290e+02  2.10580669e+02  1.70944929e+02  1.38573327e+02  1.12203428e+02  9.07693248e+01  7.33731422e+01  5.92763249e+01  4.78641190e+01  3.86339744e+01  3.11740309e+01  2.51478391e+01  2.02827920e+01  1.63558464e+01  1.31875670e+01  1.06317522e+01  8.57049816e+00  6.90841022e+00  5.56826083e+00  4.48796970e+00  3.61703931e+00  2.91505055e+00  2.34921317e+00  1.89315547e+00  1.52560843e+00  1.22937214e+00  9.90654328e-01  7.98251827e-01  6.43203016e-01  5.18249065e-01  4.17550948e-01  3.36405850e-01  2.71009803e-01  2.18314685e-01  1.75846333e-01  1.41624412e-01  1.14046121e-01  9.18218399e-02  7.39135589e-02  5.94811612e-02  4.78519307e-02  3.84798028e-02  3.09275558e-02  2.48415839e-02  1.99371210e-02  1.59851633e-02  1.28002671e-02  1.02339466e-02  8.16574833e-03  6.49914625e-03  5.15613279e-03  4.07384167e-03  3.20175420e-03  2.49892855e-03  1.93260332e-03  1.47620653e-03  1.10842903e-03  8.12062499e-04  5.73228697e-04  3.80783350e-04  2.25688305e-04  1.00714415e-04  0.00000000e+00  
59      481.437242        441.232578           88.4706872         3.29894685e+03  3.16338332e+03  3.03322294e+03  2.90826193e+03  2.78830967e+03  2.67316735e+03  2.56264633e+03  2.45655360e+03  2.35467144e+03  2.25669555e+03  2.16224571e+03  2.07083144e+03  1.98192023e+03  1.89496767e+03  1.80932183e+03  1.72409781e+03  1.63785243e+03  1.54852876e+03  1.45389903e+03  1.35249683e+03  1.24457412e+03  1.13231266e+03  1.01619621e+03  8.99360090e+02  7.85317220e+02  6.77272157e+02  5.77629840e+02  4.87906709e+02  4.08716915e+02  3.39998470e+02  2.81190735e+02  2.31433389e+02  1.89730392e+02  1.55035302e+02  1.26351816e+02  1.02751908e+02  8.34146376e+01  6.76203802e+01  5.47537317e+01  4.42949792e+01  3.58062514e+01  2.89273144e+01  2.33582892e+01  1.88540070e+01  1.52135270e+01  1.22726904e+01  9.89848158e+00  7.98206512e+00  6.43588178e+00  5.18858741e+00  4.18264592e+00  3.37150461e+00  2.71747588e+00  2.19026386e+00  1.76522498e+00  1.42263399e+00  1.14648856e+00  9.23918678e-01  7.44544532e-01  5.99972121e-01  4.83470444e-01  3.89572038e-01  3.13903376e-01  2.52921931e-01  2.03778083e-01  1.64176717e-01  1.32261380e-01  1.06544496e-01  8.58185950e-02  6.91172123e-02  5.56581317e-02  4.48119773e-02  3.60721673e-02  2.90286987e-02  2.33532644e-02  1.87793679e-02  1.50936312e-02  1.21234834e-02  9.72994953e-03  7.80126849e-03  6.24693779e-03  4.99449170e-03  3.98514510e-03  3.17179024e-03  2.51635692e-03  1.98816440e-03  1.56255796e-03  1.21955667e-03  9.43171934e-04  7.20435773e-04  5.40948647e-04  3.96312348e-04  2.79753850e-04  1.85834395e-04  1.10143076e-04  4.91518405e-05  0.00000000e+00  
60      577.969288        529.703265           106.209773         1.59292670e+03  1.52794260e+03  1.46548957e+03  1.40548464e+03  1.34784848e+03  1.29249556e+03  1.23934307e+03  1.18830438e+03  1.13927957e+03  1.09212584e+03  1.04666289e+03  1.00265656e+03  9.59851882e+02  9.17987699e+02  8.76750524e+02  8.35713410e+02  7.94177290e+02  7.51141585e+02  7.05516648e+02  6.56576057e+02  6.04424335e+02  5.50105128e+02  4.93856912e+02  4.37205589e+02  3.81864857e+02  3.29400923e+02  2.80992011e+02  2.37383790e+02  1.98882006e+02  1.65462148e+02  1.36855778e+02  1.12647487e+02  9.23548660e+01  7.54702696e+01  6.15099096e+01  5.00228483e+01  4.06099913e+01  3.29213845e+01  2.66576688e+01  2.15659897e+01  1.74332753e+01  1.40842093e+01  1.13728363e+01  9.17981991e+00  7.40734573e+00  5.97550021e+00  4.81952795e+00  3.88644342e+00  3.13361819e+00  2.52631741e+00  2.03652849e+00  1.64158603e+00  1.32314059e+00  1.06644155e+00  8.59490228e-01  6.92682588e-01  5.58227192e-01  4.49857688e-01  3.62520180e-01  2.92127651e-01  2.35402785e-01  1.89683476e-01  1.52840256e-01  1.23148265e-01  9.92200206e-02  7.99380280e-02  6.43983784e-02  5.18767691e-02  4.17852794e-02  3.36533369e-02  2.71000788e-02  2.18190604e-02  1.75636259e-02  1.41341441e-02  1.13707614e-02  9.14372006e-03  7.34912590e-03  5.90295371e-03  4.73753626e-03  3.79845677e-03  3.04164934e-03  2.43183027e-03  1.94037693e-03  1.54435245e-03  1.22522036e-03  9.68042128e-04  7.60813307e-04  5.93805138e-04  4.59232729e-04  3.50781946e-04  2.63389224e-04  1.92965455e-04  1.36212836e-04  9.04832230e-05  5.36289342e-05  2.39321518e-05  0.00000000e+00  
61      693.856788        635.913038           127.505688         7.67712106e+02  7.36772300e+02  7.06979502e+02  6.78306055e+02  6.50724564e+02  6.24203181e+02  5.98709920e+02  5.74209679e+02  5.50659823e+02  5.27996110e+02  5.06135293e+02  4.84967460e+02  4.64372000e+02  4.44224797e+02  4.24376040e+02  4.04620545e+02  3.84620600e+02  3.63890753e+02  3.41899804e+02  3.18289973e+02  2.93104912e+02  2.66844401e+02  2.39625561e+02  2.12189669e+02  1.85370836e+02  1.59932558e+02  1.36450326e+02  1.15289447e+02  9.66011972e+01  8.03759436e+01  6.64850552e+01  5.47280556e+01  4.48715388e+01  3.66695552e+01  2.98875265e+01  2.43066804e+01  1.97333198e+01  1.59975510e+01  1.29540082e+01  1.04798902e+01  8.47170190e+00  6.84427801e+00  5.52671123e+00  4.46102251e+00  3.59968665e+00  2.90387437e+00  2.34212057e+00  1.88867857e+00  1.52283399e+00  1.22770782e+00  9.89687543e-01  7.97758933e-01  6.43005005e-01  5.18257608e-01  4.17685875e-01  3.36622616e-01  2.71281482e-01  2.18617249e-01  1.76173894e-01  1.41965268e-01  1.14398701e-01  9.21804966e-02  7.42758003e-02  5.98463836e-02  4.82179735e-02  3.88475014e-02  3.12956955e-02  2.52105669e-02  2.03064035e-02  1.63545214e-02  1.31698331e-02  1.06034152e-02  8.53540050e-03  6.86877428e-03  5.52585235e-03  4.44357643e-03  3.57145697e-03  2.86866025e-03  2.30230198e-03  1.84593724e-03  1.47815130e-03  1.18179733e-03  9.42965593e-04  7.50509450e-04  5.95420728e-04  4.70439740e-04  3.69732684e-04  2.88571671e-04  2.23173475e-04  1.70469614e-04  1.27999345e-04  9.37754832e-05  6.61953952e-05  4.39721606e-05  2.60620702e-05  1.16303154e-05  0.00000000e+00  
62      832.980665        763.418726           153.071606         3.68809151e+02  3.54256661e+02  3.40197876e+02  3.26627226e+02  3.13538702e+02  3.00923576e+02  2.88772330e+02  2.77073288e+02  2.65810543e+02  2.54957220e+02  2.44476657e+02  2.34318816e+02  2.24427971e+02  2.14746247e+02  2.05202989e+02  1.95700402e+02  1.86076135e+02  1.76095539e+02  1.65500679e+02  1.54116422e+02  1.41961368e+02  1.29275252e+02  1.16115571e+02  1.02841971e+02  8.98597356e+01  7.75402903e+01  6.61640457e+01  5.59094335e+01  4.68509406e+01  3.89848095e+01  3.22493621e+01  2.65478904e+01  2.17675604e+01  1.77893396e+01  1.44996232e+01  1.17924117e+01  9.57382410e+00  7.76149805e+00  6.28494790e+00  5.08462195e+00  4.11032534e+00  3.32074916e+00  2.68149836e+00  2.16444751e+00  1.74654128e+00  1.40894229e+00  1.13638532e+00  9.16379182e-01  7.38873967e-01  5.95680445e-01  4.80194131e-01  3.87071114e-01  3.11985002e-01  2.51457894e-01  2.02660707e-01  1.63328962e-01  1.31625544e-01  1.06072926e-01  8.54794564e-02  6.88814629e-02  5.55061876e-02  4.47259308e-02  3.60385838e-02  2.90374393e-02  2.33953410e-02  1.88487925e-02  1.51846596e-02  1.22321578e-02  9.85265972e-03  7.93520806e-03  6.38999850e-03  5.14477349e-03  4.14137349e-03  3.33272703e-03  2.68114175e-03  2.15602184e-03  1.73286977e-03  1.39187303e-03  1.11707619e-03  8.95648167e-04  7.17198542e-04  5.73407690e-04  4.57526608e-04  3.64146948e-04  2.88897949e-04  2.28257213e-04  1.79394182e-04  1.40014884e-04  1.08283700e-04  8.27118026e-05  6.21052416e-05  4.54998348e-05  3.21179848e-05  2.13352784e-05  1.26453082e-05  5.64302535e-06  0.00000000e+00  
63      1000              916.490332           167.019335         1.81494951e+02  1.74563191e+02  1.67836949e+02  1.61317292e+02  1.55004986e+02  1.48899344e+02  1.42999059e+02  1.37301534e+02  1.31801869e+02  1.26489539e+02  1.21348856e+02  1.16357243e+02  1.11488973e+02  1.06716957e+02  1.02007507e+02  9.73131990e+01  9.25542426e+01  8.76144816e+01  8.23656648e+01  7.67202380e+01  7.06867889e+01  6.43840540e+01  5.78412843e+01  5.12379811e+01  4.47765822e+01  3.86427627e+01  3.29768683e+01  2.78683766e+01  2.33548821e+01  1.94348875e+01  1.60779354e+01  1.32360298e+01  1.08530727e+01  8.86982894e+00  7.22973368e+00  5.87998879e+00  4.77381993e+00  3.87018397e+00  3.13395067e+00  2.53543639e+00  2.04961909e+00  1.65590482e+00  1.33714567e+00  1.07931886e+00  8.70929070e-01  7.02583788e-01  5.66671446e-01  4.56963564e-01  3.68448883e-01  2.97043902e-01  2.39455317e-01  1.93018385e-01  1.55575733e-01  1.25393086e-01  1.01059703e-01  8.14463791e-02  6.56370197e-02  5.28948390e-02  4.26256058e-02  3.43487726e-02  2.76789938e-02  2.23032585e-02  1.79711833e-02  1.44799577e-02  1.16664406e-02  9.39923573e-03  7.57206060e-03  6.09975098e-03  4.91317823e-03  3.95701192e-03  3.18646977e-03  2.56551944e-03  2.06515880e-03  1.66191497e-03  1.33699207e-03  1.07513305e-03  8.64121843e-04  6.94078640e-04  5.57047020e-04  4.46628576e-04  3.57641957e-04  2.85938462e-04  2.28152599e-04  1.81587412e-04  1.44063355e-04  1.13823930e-04  8.94576361e-05  6.98205505e-05  5.39973132e-05  4.12454979e-05  3.09697229e-05  2.26891844e-05  1.60161215e-05  1.06391610e-05  6.30577520e-06  2.81398039e-06  0.00000000e+00  
